primary_label,filename,duration,clip_start_time
blrwar1,blrwar1/XC192132.ogg,296.688,105
blrwar1,blrwar1/XC519731.ogg,157.466,25
eucdov,eucdov/XC309753.ogg,202.083,0
bkwsti,bkwsti/XC724944.ogg,42.448,35
brwowl1,brwowl1/XC531811.ogg,79.36,30
blrwar1,blrwar1/XC826043.ogg,2153.448,1245
comkin1,comkin1/XC586263.ogg,63.984,10
bkskit1,bkskit1/XC350261.ogg,12.173,10
laudov1,laudov1/XC558169.ogg,124.421,15
bcnher,bcnher/XC718092.ogg,77.348,0
blrwar1,blrwar1/XC660164.ogg,444.761,90
bkwsti,bkwsti/XC301626.ogg,714.188,655
brcful1,brcful1/XC349434.ogg,124.848,80
eucdov,eucdov/XC743744.ogg,233.136,110
barswa,barswa/XC589372.ogg,13.375,0
bkwsti,bkwsti/XC310429.ogg,221.832,5
comgre,comgre/XC602468.ogg,75.442,70
brnshr,brnshr/XC288279.ogg,178.521,140
comgre,comgre/XC266351.ogg,10.318,10
hoopoe,hoopoe/XC449201.ogg,219.716,60
whbwat1,whbwat1/XC687887.ogg,62.668,20
mawthr1,mawthr1/XC570892.ogg,144.797,80
gybpri1,gybpri1/XC41378.ogg,34.116,5
comkin1,comkin1/XC465069.ogg,301.009,215
brodro1,brodro1/XC504185.ogg,71.393,65
aspswi1,aspswi1/XC578478.ogg,108.747,70
commyn,commyn/XC520058.ogg,1370.906,280
litgre1,litgre1/XC368595.ogg,38.243,25
grywag,grywag/XC623472.ogg,72.489,65
barswa,barswa/XC584489.ogg,58.056,45
barswa,barswa/XC361226.ogg,122.88,50
grewar3,grewar3/XC580575.ogg,103.235,70
litegr,litegr/XC332727.ogg,483.344,190
blhori1,blhori1/XC73047.ogg,115.383,15
plapri1,plapri1/XC788005.ogg,72.28,15
litswi1,litswi1/XC253699.ogg,484.023,190
grewar3,grewar3/XC191632.ogg,32.627,5
hoopoe,hoopoe/XC659748.ogg,32.232,0
woosan,woosan/XC530489.ogg,35.813,25
rossta2,rossta2/XC459548.ogg,107.729,95
commyn,commyn/XC520058.ogg,1370.906,1215
greegr,greegr/XC161538.ogg,3.816,0
spodov,spodov/XC497557.ogg,72.882,15
houspa,houspa/XC527833.ogg,16.77,0
eucdov,eucdov/XC429410.ogg,54.073,25
putbab1,putbab1/XC667199.ogg,59.69,45
houspa,houspa/XC387938.ogg,385.202,95
eucdov,eucdov/XC316367.ogg,18.077,0
grewar3,grewar3/XC420894.ogg,62.877,60
hoopoe,hoopoe/XC647566.ogg,30.696,20
zitcis1,zitcis1/XC289346.ogg,54.073,0
zitcis1,zitcis1/XC720708.ogg,85.029,85
barswa,barswa/XC631965.ogg,107.651,95
hoopoe,hoopoe/XC327769.ogg,45.296,20
gyhcaf1,gyhcaf1/XC720384.ogg,130.176,15
bladro1,bladro1/XC840786.ogg,84.48,25
grbeat1,grbeat1/XC509475.ogg,36.36,30
revbul,revbul/XC573351.ogg,61.205,20
grtdro1,grtdro1/XC372567.ogg,103.008,15
brnshr,brnshr/XC458239.ogg,42.168,20
brnhao1,brnhao1/XC386076.ogg,41.587,40
brnhao1,brnhao1/XC237595.ogg,39.889,30
barfly1,barfly1/XC856365.ogg,289.776,120
spodov,spodov/XC785879.ogg,17.808,10
litspi1,litspi1/XC186547.ogg,72.333,45
brcful1,brcful1/XC400505.ogg,52.428,20
blrwar1,blrwar1/XC734815.ogg,75.744,60
litswi1,litswi1/XC659389.ogg,227.03,115
whtkin2,whtkin2/XC209212.ogg,47.491,25
litgre1,litgre1/XC448205.ogg,188.604,15
grewar3,grewar3/XC753208.ogg,185.376,50
grnsan,grnsan/XC746007.ogg,36.384,20
tibfly3,tibfly3/XC643739.ogg,93.727,20
lirplo,lirplo/XC732698.ogg,44.136,0
junowl1,junowl1/XC155374.ogg,182.736,95
lirplo,lirplo/XC484240.ogg,10.292,0
eaywag1,eaywag1/XC744751.ogg,16.968,0
gyhcaf1,gyhcaf1/XC293601.ogg,381.675,90
whbwat1,whbwat1/XC435909.ogg,18.36,15
blrwar1,blrwar1/XC660430.ogg,306.672,200
comros,comros/XC120952.ogg,50.991,15
barfly1,barfly1/XC856481.ogg,233.796,135
bkwsti,bkwsti/XC622358.ogg,33.024,20
zitcis1,zitcis1/XC722493.ogg,35.952,10
labcro1,labcro1/XC197814.ogg,9.24,0
litegr,litegr/XC333977.ogg,58.07,30
tibfly3,tibfly3/XC404482.ogg,100.754,45
brnhao1,brnhao1/XC608653.ogg,28.604,15
blrwar1,blrwar1/XC571560.ogg,1816.152,355
blrwar1,blrwar1/XC803898.ogg,39.027,30
houspa,houspa/XC326676.ogg,871.811,410
litspi1,litspi1/XC267076.ogg,11.256,5
grtdro1,grtdro1/XC158468.ogg,103.105,35
smamin1,smamin1/XC240366.ogg,16.875,15
commyn,commyn/XC546947.ogg,2156.208,1975
eucdov,eucdov/XC659769.ogg,137.328,0
cohcuc1,cohcuc1/XC552046.ogg,101.067,70
kenplo1,kenplo1/XC718495.ogg,107.88,20
blrwar1,blrwar1/XC826060.ogg,1963.968,515
houspa,houspa/XC380908.ogg,206.028,175
grywag,grywag/XC293410.ogg,22.23,10
houspa,houspa/XC500504.ogg,40.68,0
asikoe2,asikoe2/XC653834.ogg,45.949,20
thbwar1,thbwar1/XC478622.ogg,904.046,765
grecou1,grecou1/XC676987.ogg,43.824,0
comsan,comsan/XC755976.ogg,28.082,15
marsan,marsan/XC722950.ogg,27.384,5
pursun3,pursun3/XC646916.ogg,176.718,20
goflea1,goflea1/XC208794.ogg,100.807,80
rorpar,rorpar/XC856224.ogg,26.88,20
blrwar1,blrwar1/XC343189.ogg,923.638,245
houspa,houspa/XC603422.ogg,10.083,10
grewar3,grewar3/XC189947.ogg,189.231,70
comgre,comgre/XC524637.ogg,67.187,25
grehor1,grehor1/XC819734.ogg,18.233,10
grewar3,grewar3/XC140041.ogg,76.382,55
gybpri1,gybpri1/XC326854.ogg,57.652,15
crseag1,crseag1/XC700953.ogg,25.208,10
rewbul,rewbul/XC276805.ogg,50.4,40
malwoo1,malwoo1/XC237600.ogg,69.93,20
commoo3,commoo3/XC545156.ogg,6.687,5
houspa,houspa/XC786489.ogg,1381.903,1220
commyn,commyn/XC585480.ogg,2124.624,920
rewlap1,rewlap1/XC763923.ogg,23.256,20
grewar3,grewar3/XC375801.ogg,112.152,10
bkwsti,bkwsti/XC795773.ogg,25.586,25
grnwar1,grnwar1/XC741936.ogg,57.048,50
brcful1,brcful1/XC843810.ogg,44.88,25
blrwar1,blrwar1/XC826057.ogg,3866.016,555
grewar3,grewar3/XC656664.ogg,203.136,75
blrwar1,blrwar1/XC826766.ogg,5964.225,4305
eucdov,eucdov/XC811631.ogg,371.869,10
lirplo,lirplo/XC361570.ogg,169.404,150
nutman,nutman/XC217350.ogg,63.765,45
blrwar1,blrwar1/XC731008.ogg,116.349,25
barswa,barswa/XC320267.ogg,131.082,110
labcro1,labcro1/XC267642.ogg,43.52,35
eurcoo,eurcoo/XC542366.ogg,10.501,0
crseag1,crseag1/XC807425.ogg,90.958,25
blrwar1,blrwar1/XC572385.ogg,2245.272,440
lirplo,lirplo/XC726576.ogg,10.475,0
houspa,houspa/XC326667.ogg,870.609,665
eucdov,eucdov/XC657884.ogg,9.024,0
indpit1,indpit1/XC442328.ogg,55.85,55
whbwat1,whbwat1/XC447292.ogg,67.056,20
eucdov,eucdov/XC390247.ogg,15.464,15
comros,comros/XC372429.ogg,71.602,45
litgre1,litgre1/XC741696.ogg,30.192,30
blrwar1,blrwar1/XC732585.ogg,120.894,85
eucdov,eucdov/XC668870.ogg,1144.555,920
blrwar1,blrwar1/XC377804.ogg,273.816,255
commyn,commyn/XC116708.ogg,163.553,130
inbrob1,inbrob1/XC266069.ogg,36.989,30
grehor1,grehor1/XC423285.ogg,55.464,55
ashpri1,ashpri1/XC209228.ogg,60.624,35
putbab1,putbab1/XC607034.ogg,84.888,35
comior1,comior1/XC606356.ogg,59.689,35
brwowl1,brwowl1/XC355112.ogg,70.06,5
blrwar1,blrwar1/XC826766.ogg,5964.225,430
comtai1,comtai1/XC723472.ogg,4.248,0
grewar3,grewar3/XC249128.ogg,60.288,40
whiter2,whiter2/XC265269.ogg,715.964,115
bladro1,bladro1/XC441852.ogg,32.04,15
commoo3,commoo3/XC303948.ogg,62.903,15
commyn,commyn/XC607249.ogg,342.6,70
eurcoo,eurcoo/XC736564.ogg,66.194,35
lirplo,lirplo/XC809522.ogg,204.781,50
bkskit1,bkskit1/XC351391.ogg,92.604,5
blnmon1,blnmon1/XC741218.ogg,102.648,65
spoowl1,spoowl1/XC768277.ogg,77.613,45
commyn,commyn/XC546947.ogg,2156.208,1445
commyn,commyn/XC203339.ogg,56.372,15
blrwar1,blrwar1/XC657846.ogg,67.704,20
ashpri1,ashpri1/XC384390.ogg,178.181,20
hoopoe,hoopoe/XC741847.ogg,314.016,240
grywag,grywag/XC708221.ogg,60.264,45
laudov1,laudov1/XC288060.ogg,74.292,0
labcro1,labcro1/XC285048.ogg,58.514,15
purher1,purher1/XC710834.ogg,107.911,90
grywag,grywag/XC421778.ogg,192.912,20
graher1,graher1/XC580772.ogg,86.648,45
emedov2,emedov2/XC142451.ogg,85.056,20
comsan,comsan/XC142081.ogg,30.537,25
litswi1,litswi1/XC443708.ogg,53.304,45
grnsan,grnsan/XC697918.ogg,38.352,25
blrwar1,blrwar1/XC655340.ogg,95.869,10
rorpar,rorpar/XC542746.ogg,14.446,10
eurcoo,eurcoo/XC416491.ogg,63.713,40
dafbab1,dafbab1/XC188307.ogg,8.542,5
comtai1,comtai1/XC185447.ogg,55.327,10
indtit1,indtit1/XC209049.ogg,63.765,60
commyn,commyn/XC519640.ogg,2630.352,1000
ruftre2,ruftre2/XC359160.ogg,31.504,5
gargan,gargan/XC634916.ogg,14.263,5
comkin1,comkin1/XC460945.ogg,19.931,10
rewlap1,rewlap1/XC815135.ogg,55.872,55
brodro1,brodro1/XC769793.ogg,15.216,0
rewbul,rewbul/XC400904.ogg,216.072,115
maltro1,maltro1/XC786590.ogg,38.424,35
commyn,commyn/XC548866.ogg,4486.536,3785
litegr,litegr/XC359477.ogg,33.75,20
shikra1,shikra1/XC697077.ogg,43.075,10
bkwsti,bkwsti/XC584704.ogg,26.4,0
woosan,woosan/XC800004.ogg,38.196,15
brnhao1,brnhao1/XC171249.ogg,83.52,35
bkwsti,bkwsti/XC749446.ogg,85.728,20
bkwsti,bkwsti/XC365506.ogg,31.634,15
bkskit1,bkskit1/XC350347.ogg,96.052,35
blrwar1,blrwar1/XC826779.ogg,889.678,830
blrwar1,blrwar1/XC343189.ogg,923.638,320
comsan,comsan/XC484233.ogg,262.557,115
zitcis1,zitcis1/XC341131.ogg,124.891,85
houspa,houspa/XC565682.ogg,81.768,15
comros,comros/XC139003.ogg,67.971,20
blrwar1,blrwar1/XC826766.ogg,5964.225,2660
categr,categr/XC800987.ogg,46.315,0
commoo3,commoo3/XC545397.ogg,7.296,0
comgre,comgre/XC396618.ogg,18.913,0
comsan,comsan/XC722381.ogg,170.214,5
comros,comros/XC571443.ogg,228.806,90
revbul,revbul/XC573350.ogg,65.829,30
woosan,woosan/XC401915.ogg,52.2,15
bkwsti,bkwsti/XC310427.ogg,629.002,195
kenplo1,kenplo1/XC718547.ogg,9.912,0
grewar3,grewar3/XC478536.ogg,31.922,5
grywag,grywag/XC792879.ogg,43.259,10
brodro1,brodro1/XC424238.ogg,111.778,95
pursun4,pursun4/XC331240.ogg,6.269,5
litgre1,litgre1/XC717151.ogg,171.389,25
blrwar1,blrwar1/XC826060.ogg,1963.968,900
commyn,commyn/XC505882.ogg,58.827,50
ashwoo2,ashwoo2/XC399855.ogg,81.058,35
purher1,purher1/XC291832.ogg,91.063,40
blrwar1,blrwar1/XC660158.ogg,1591.615,785
houspa,houspa/XC326664.ogg,871.079,635
zitcis1,zitcis1/XC422082.ogg,15.456,0
bkwsti,bkwsti/XC796482.ogg,65.232,60
bkwsti,bkwsti/XC550012.ogg,11.86,10
hoopoe,hoopoe/XC625440.ogg,574.968,70
purher1,purher1/XC710834.ogg,107.911,35
comkin1,comkin1/XC412190.ogg,107.912,35
eaywag1,eaywag1/XC145239.ogg,110.376,70
comros,comros/XC405220.ogg,25.234,0
spodov,spodov/XC134201.ogg,17.398,10
bladro1,bladro1/XC572945.ogg,310.857,80
grewar3,grewar3/XC290121.ogg,36.415,0
labcro1,labcro1/XC388539.ogg,222.407,5
asikoe2,asikoe2/XC756440.ogg,83.16,70
grnsan,grnsan/XC715322.ogg,11.102,5
rerswa1,rerswa1/XC701891.ogg,107.912,95
lirplo,lirplo/XC341977.ogg,11.592,10
comsan,comsan/XC663488.ogg,14.341,0
grewar3,grewar3/XC182937.ogg,123.0,35
ruftre2,ruftre2/XC653112.ogg,19.931,10
whcbar1,whcbar1/XC402328.ogg,18.416,15
ashdro1,ashdro1/XC37741.ogg,62.354,50
blrwar1,blrwar1/XC571226.ogg,302.315,20
commyn,commyn/XC519640.ogg,2630.352,1575
woosan,woosan/XC857970.ogg,16.811,10
eaywag1,eaywag1/XC679942.ogg,22.176,0
blrwar1,blrwar1/XC826057.ogg,3866.016,1455
comkin1,comkin1/XC434131.ogg,43.546,40
woosan,woosan/XC187197.ogg,53.551,30
labcro1,labcro1/XC523445.ogg,119.52,25
litgre1,litgre1/XC553461.ogg,37.277,30
grewar3,grewar3/XC630521.ogg,40.202,40
grewar3,grewar3/XC347400.ogg,27.576,20
eaywag1,eaywag1/XC640612.ogg,97.728,60
spepic1,spepic1/XC460097.ogg,359.976,165
blnmon1,blnmon1/XC179439.ogg,69.564,65
putbab1,putbab1/XC210540.ogg,13.349,5
grewar3,grewar3/XC138775.ogg,140.094,105
bcnher,bcnher/XC802108.ogg,54.689,30
rorpar,rorpar/XC780901.ogg,103.418,70
putbab1,putbab1/XC338219.ogg,25.339,10
blakit1,blakit1/XC330330.ogg,146.521,55
eaywag1,eaywag1/XC481360.ogg,151.944,65
labcro1,labcro1/XC579948.ogg,56.528,55
eurcoo,eurcoo/XC579945.ogg,79.44,65
piekin1,piekin1/XC615840.ogg,92.108,40
comros,comros/XC833883.ogg,327.6,130
blrwar1,blrwar1/XC371867.ogg,289.056,220
graher1,graher1/XC287857.ogg,26.256,15
comtai1,comtai1/XC341034.ogg,92.264,90
bcnher,bcnher/XC672567.ogg,22.883,5
rorpar,rorpar/XC288738.ogg,60.526,10
blrwar1,blrwar1/XC757938.ogg,244.715,235
forwag1,forwag1/XC737331.ogg,38.616,20
brnshr,brnshr/XC458256.ogg,88.56,25
ruftre2,ruftre2/XC743747.ogg,265.482,185
graher1,graher1/XC649642.ogg,63.686,40
wemhar1,wemhar1/XC795174.ogg,30.047,20
blakit1,blakit1/XC493733.ogg,67.683,10
whbwat1,whbwat1/XC442851.ogg,15.36,5
mawthr1,mawthr1/XC324014.ogg,30.981,15
comgre,comgre/XC663214.ogg,454.632,220
commoo3,commoo3/XC567627.ogg,247.249,125
commyn,commyn/XC548866.ogg,4486.536,135
blrwar1,blrwar1/XC566732.ogg,68.205,15
commoo3,commoo3/XC787876.ogg,86.146,85
commoo3,commoo3/XC542445.ogg,25.536,15
bkwsti,bkwsti/XC817818.ogg,20.611,0
comkin1,comkin1/XC598313.ogg,14.64,5
stbkin1,stbkin1/XC671715.ogg,15.673,15
copbar1,copbar1/XC456318.ogg,67.056,15
grewar3,grewar3/XC560564.ogg,23.092,10
houspa,houspa/XC443100.ogg,81.888,5
ashpri1,ashpri1/XC441384.ogg,56.398,20
blrwar1,blrwar1/XC660164.ogg,444.761,135
pursun4,pursun4/XC362058.ogg,50.808,15
maghor2,maghor2/XC113461.ogg,129.75,105
grewar3,grewar3/XC560115.ogg,337.476,195
grtdro1,grtdro1/XC684829.ogg,83.208,65
blakit1,blakit1/XC495361.ogg,249.051,25
rocpig,rocpig/XC74354.ogg,12.173,5
houcro1,houcro1/XC532303.ogg,30.276,25
eucdov,eucdov/XC701044.ogg,53.864,25
cregos1,cregos1/XC398719.ogg,75.102,45
forwag1,forwag1/XC838777.ogg,102.0,5
houspa,houspa/XC380908.ogg,206.028,140
putbab1,putbab1/XC465689.ogg,70.224,5
litspi1,litspi1/XC619541.ogg,58.697,35
comgre,comgre/XC804943.ogg,515.256,490
brnhao1,brnhao1/XC503420.ogg,56.163,30
vefnut1,vefnut1/XC289785.ogg,10.24,5
eaywag1,eaywag1/XC145109.ogg,36.049,25
grnsan,grnsan/XC701432.ogg,123.272,10
labcro1,labcro1/XC359290.ogg,87.092,0
whbwag1,whbwag1/XC575105.ogg,40.594,30
whtkin2,whtkin2/XC169565.ogg,97.254,40
labcro1,labcro1/XC803821.ogg,177.264,140
eurcoo,eurcoo/XC302637.ogg,206.785,200
pursun4,pursun4/XC652006.ogg,8.072,5
whiter2,whiter2/XC293454.ogg,56.581,15
commyn,commyn/XC519640.ogg,2630.352,1475
labcro1,labcro1/XC702121.ogg,56.738,30
rerswa1,rerswa1/XC753896.ogg,4.754,0
labcro1,labcro1/XC470232.ogg,46.237,0
bcnher,bcnher/XC241679.ogg,164.989,120
litegr,litegr/XC683061.ogg,25.536,5
brnshr,brnshr/XC237395.ogg,103.654,55
grewar3,grewar3/XC659659.ogg,30.746,20
bkskit1,bkskit1/XC196089.ogg,57.678,5
blrwar1,blrwar1/XC563496.ogg,293.538,35
gybpri1,gybpri1/XC184999.ogg,22.368,15
lblwar1,lblwar1/XC265873.ogg,15.438,15
mawthr1,mawthr1/XC507439.ogg,47.736,25
blakit1,blakit1/XC129825.ogg,30.048,25
rerswa1,rerswa1/XC278775.ogg,12.251,5
compea,compea/XC567971.ogg,8.907,5
comior1,comior1/XC779685.ogg,28.108,20
whbsho3,whbsho3/XC856488.ogg,300.042,270
houspa,houspa/XC167597.ogg,116.715,55
rewbul,rewbul/XC131476.ogg,222.528,25
purher1,purher1/XC643918.ogg,21.048,10
wemhar1,wemhar1/XC552446.ogg,167.836,145
oripip1,oripip1/XC124380.ogg,70.661,70
eurcoo,eurcoo/XC246618.ogg,13.872,5
comtai1,comtai1/XC834668.ogg,224.544,100
redspu1,redspu1/XC668357.ogg,17.293,15
bladro1,bladro1/XC814830.ogg,169.728,30
whbwoo2,whbwoo2/XC797317.ogg,25.392,5
rocpig,rocpig/XC539061.ogg,38.74,0
blrwar1,blrwar1/XC575407.ogg,123.768,20
comros,comros/XC120452.ogg,38.164,20
blrwar1,blrwar1/XC479136.ogg,131.579,125
ashwoo2,ashwoo2/XC803329.ogg,158.952,80
labcro1,labcro1/XC663927.ogg,50.26,50
rewbul,rewbul/XC198624.ogg,103.654,45
eaywag1,eaywag1/XC675510.ogg,39.888,15
mawthr1,mawthr1/XC490499.ogg,30.589,15
hoopoe,hoopoe/XC804620.ogg,120.529,0
woosan,woosan/XC266302.ogg,26.018,15
eurcoo,eurcoo/XC737655.ogg,37.277,10
rorpar,rorpar/XC209169.ogg,14.994,0
bladro1,bladro1/XC331740.ogg,73.221,70
bkwsti,bkwsti/XC661222.ogg,7.992,0
hoopoe,hoopoe/XC308879.ogg,287.347,270
gloibi,gloibi/XC417662.ogg,17.345,5
asbfly,asbfly/XC305518.ogg,118.805,15
bkskit1,bkskit1/XC433769.ogg,245.264,145
tibfly3,tibfly3/XC795412.ogg,23.976,20
comros,comros/XC457664.ogg,129.576,125
brnshr,brnshr/XC288279.ogg,178.521,10
comros,comros/XC264060.ogg,144.379,0
thbwar1,thbwar1/XC340012.ogg,98.403,95
blrwar1,blrwar1/XC185455.ogg,108.878,105
blrwar1,blrwar1/XC343189.ogg,923.638,225
blhori1,blhori1/XC357157.ogg,34.612,25
blrwar1,blrwar1/XC660157.ogg,1446.087,665
blrwar1,blrwar1/XC319596.ogg,645.878,190
moipig1,moipig1/XC236493.ogg,79.02,35
barswa,barswa/XC821504.ogg,183.709,85
eucdov,eucdov/XC631469.ogg,101.929,5
moipig1,moipig1/XC215864.ogg,101.736,65
houcro1,houcro1/XC208879.ogg,45.349,15
whiter2,whiter2/XC680271.ogg,19.043,5
blrwar1,blrwar1/XC809449.ogg,490.657,395
rossta2,rossta2/XC417464.ogg,323.787,25
houspa,houspa/XC780889.ogg,51.617,45
zitcis1,zitcis1/XC341142.ogg,494.785,350
comgre,comgre/XC793020.ogg,10.176,5
blrwar1,blrwar1/XC572385.ogg,2245.272,980
blrwar1,blrwar1/XC826043.ogg,2153.448,1860
grywag,grywag/XC507311.ogg,21.96,15
rorpar,rorpar/XC797448.ogg,49.11,15
houspa,houspa/XC215043.ogg,40.656,15
houspa,houspa/XC443452.ogg,30.746,30
inbrob1,inbrob1/XC646897.ogg,31.687,20
cregos1,cregos1/XC840802.ogg,1019.507,600
eurcoo,eurcoo/XC459718.ogg,184.189,175
whiter2,whiter2/XC770351.ogg,94.92,55
rewbul,rewbul/XC855229.ogg,157.674,75
hoopoe,hoopoe/XC423759.ogg,58.984,25
litegr,litegr/XC333943.ogg,91.507,65
rewbul,rewbul/XC649548.ogg,31.504,0
blrwar1,blrwar1/XC569385.ogg,1144.944,460
ashpri1,ashpri1/XC442336.ogg,35.232,5
commoo3,commoo3/XC747059.ogg,59.429,20
blnmon1,blnmon1/XC345151.ogg,10.397,0
rorpar,rorpar/XC403959.ogg,28.317,0
categr,categr/XC297698.ogg,624.327,335
gybpri1,gybpri1/XC547181.ogg,48.3,5
grefla1,grefla1/XC256237.ogg,21.629,20
whiter2,whiter2/XC307305.ogg,15.168,0
eucdov,eucdov/XC580520.ogg,31.272,5
blrwar1,blrwar1/XC657910.ogg,88.32,45
blrwar1,blrwar1/XC654181.ogg,407.496,160
thbwar1,thbwar1/XC266176.ogg,316.447,20
brakit1,brakit1/XC685003.ogg,24.294,10
purher1,purher1/XC276851.ogg,17.006,0
houspa,houspa/XC641185.ogg,232.542,220
wbbfly1,wbbfly1/XC574736.ogg,25.13,0
commyn,commyn/XC548866.ogg,4486.536,1645
grewar3,grewar3/XC611643.ogg,50.965,50
blrwar1,blrwar1/XC568493.ogg,998.452,340
woosan,woosan/XC652326.ogg,323.016,200
commyn,commyn/XC546947.ogg,2156.208,375
grecou1,grecou1/XC147634.ogg,94.536,25
blrwar1,blrwar1/XC563156.ogg,96.026,30
blrwar1,blrwar1/XC826057.ogg,3866.016,2610
putbab1,putbab1/XC595425.ogg,59.506,0
eucdov,eucdov/XC817420.ogg,24.294,15
brnhao1,brnhao1/XC775185.ogg,184.215,35
comkin1,comkin1/XC467794.ogg,17.928,10
indrob1,indrob1/XC741506.ogg,64.2,40
blrwar1,blrwar1/XC654475.ogg,422.28,180
eurcoo,eurcoo/XC356393.ogg,11.784,10
blrwar1,blrwar1/XC826057.ogg,3866.016,45
bkwsti,bkwsti/XC792964.ogg,16.571,10
gybpri1,gybpri1/XC362825.ogg,52.01,5
blrwar1,blrwar1/XC570489.ogg,290.736,195
thbwar1,thbwar1/XC485018.ogg,152.544,125
grewar3,grewar3/XC574994.ogg,1380.806,1350
wemhar1,wemhar1/XC821964.ogg,42.0,10
thbwar1,thbwar1/XC305513.ogg,76.251,60
comros,comros/XC653133.ogg,79.488,35
grbeat1,grbeat1/XC621030.ogg,37.851,20
paisto1,paisto1/XC787801.ogg,39.915,30
eucdov,eucdov/XC381881.ogg,52.95,20
sqtbul1,sqtbul1/XC761906.ogg,51.792,45
lblwar1,lblwar1/XC756620.ogg,78.48,10
rorpar,rorpar/XC359425.ogg,64.47,20
ruftre2,ruftre2/XC346251.ogg,31.06,20
bcnher,bcnher/XC663531.ogg,665.664,415
spodov,spodov/XC434919.ogg,61.44,30
categr,categr/XC740802.ogg,40.045,20
comior1,comior1/XC394245.ogg,239.856,25
nutman,nutman/XC665306.ogg,38.348,0
bkwsti,bkwsti/XC184421.ogg,70.008,10
cohcuc1,cohcuc1/XC140254.ogg,25.128,20
gargan,gargan/XC710595.ogg,21.812,0
houspa,houspa/XC454444.ogg,67.152,45
whbwat1,whbwat1/XC150449.ogg,78.84,60
whtkin2,whtkin2/XC720544.ogg,107.075,75
commyn,commyn/XC548866.ogg,4486.536,1530
hoopoe,hoopoe/XC570623.ogg,311.04,135
thbwar1,thbwar1/XC786973.ogg,121.574,80
houspa,houspa/XC440680.ogg,53.447,0
blrwar1,blrwar1/XC826787.ogg,4670.642,3840
comros,comros/XC455906.ogg,21.144,5
blrwar1,blrwar1/XC135393.ogg,39.811,5
barswa,barswa/XC624441.ogg,17.267,15
zitcis1,zitcis1/XC821860.ogg,20.509,0
whtkin2,whtkin2/XC578792.ogg,65.808,55
bkwsti,bkwsti/XC184419.ogg,68.963,40
graher1,graher1/XC496723.ogg,274.808,220
grewar3,grewar3/XC372847.ogg,125.928,60
mawthr1,mawthr1/XC396111.ogg,72.312,65
barswa,barswa/XC370354.ogg,155.4,130
comros,comros/XC255336.ogg,54.021,30
gyhcaf1,gyhcaf1/XC149870.ogg,30.616,30
comkin1,comkin1/XC313958.ogg,487.728,15
blrwar1,blrwar1/XC826766.ogg,5964.225,4345
rewlap1,rewlap1/XC573515.ogg,95.164,10
comsan,comsan/XC492978.ogg,20.928,5
grewar3,grewar3/XC182382.ogg,49.293,20
grefla1,grefla1/XC619759.ogg,49.058,20
plapri1,plapri1/XC788005.ogg,72.28,40
grewar3,grewar3/XC808604.ogg,79.412,40
barswa,barswa/XC790601.ogg,100.272,15
insbab1,insbab1/XC529860.ogg,68.075,45
hoopoe,hoopoe/XC809234.ogg,96.0,25
eaywag1,eaywag1/XC437968.ogg,154.88,110
commyn,commyn/XC585480.ogg,2124.624,1205
blrwar1,blrwar1/XC656266.ogg,42.888,10
labcro1,labcro1/XC37775.ogg,44.931,35
eurcoo,eurcoo/XC651962.ogg,22.073,15
greegr,greegr/XC681080.ogg,28.08,15
bcnher,bcnher/XC476112.ogg,166.321,35
woosan,woosan/XC744448.ogg,34.848,0
inbrob1,inbrob1/XC312134.ogg,204.774,65
barswa,barswa/XC651993.ogg,11.232,10
commyn,commyn/XC571185.ogg,99.631,10
whiter2,whiter2/XC265270.ogg,556.434,50
whrmun,whrmun/XC399209.ogg,16.718,15
rewlap1,rewlap1/XC577353.ogg,22.936,15
gybpri1,gybpri1/XC740171.ogg,64.056,40
lblwar1,lblwar1/XC453491.ogg,30.955,20
rerswa1,rerswa1/XC193697.ogg,16.296,10
eaywag1,eaywag1/XC675721.ogg,129.28,65
compea,compea/XC507743.ogg,150.674,100
litegr,litegr/XC412569.ogg,36.336,5
