primary_label,filename,duration,clip_start_time,rating
graher1,graher1/XC384463.ogg,41.796,10,4.0
houspa,houspa/XC443100.ogg,81.888,30,2.0
eucdov,eucdov/XC618519.ogg,126.798,5,2.0
blrwar1,blrwar1/XC826787.ogg,4670.642,3260,5.0
bcnher,bcnher/XC293904.ogg,20.611,0,4.0
comkin1,comkin1/XC188956.ogg,11.448,0,2.0
nutman,nutman/XC339901.ogg,224.209,155,3.5
commyn,commyn/XC596982.ogg,39.216,30,5.0
categr,categr/XC452565.ogg,95.04,45,2.5
bkwsti,bkwsti/XC340790.ogg,55.224,30,5.0
categr,categr/XC838628.ogg,601.992,580,4.5
goflea1,goflea1/XC296437.ogg,30.12,30,3.0
lblwar1,lblwar1/XC328279.ogg,39.912,10,5.0
purher1,purher1/XC493468.ogg,13.531,0,4.0
houspa,houspa/XC659761.ogg,34.968,30,5.0
bkwsti,bkwsti/XC718462.ogg,214.296,135,5.0
bkskit1,bkskit1/XC360636.ogg,121.182,115,0.0
eucdov,eucdov/XC747818.ogg,23.928,15,5.0
eaywag1,eaywag1/XC361316.ogg,69.433,65,3.5
grewar3,grewar3/XC573225.ogg,209.711,170,5.0
litgre1,litgre1/XC587016.ogg,6.216,0,4.0
plapri1,plapri1/XC842681.ogg,33.186,25,5.0
ashdro1,ashdro1/XC681472.ogg,42.815,30,4.0
woosan,woosan/XC743640.ogg,63.973,5,4.5
nutman,nutman/XC709701.ogg,59.716,40,2.5
gyhcaf1,gyhcaf1/XC293599.ogg,359.445,170,5.0
wemhar1,wemhar1/XC620299.ogg,85.577,35,3.5
asikoe2,asikoe2/XC332745.ogg,27.612,0,4.0
rewbul,rewbul/XC504283.ogg,99.864,50,5.0
grnsan,grnsan/XC146705.ogg,31.843,10,4.0
grehor1,grehor1/XC527494.ogg,22.622,0,5.0
barswa,barswa/XC267929.ogg,27.507,10,4.0
grnsan,grnsan/XC488390.ogg,96.0,40,4.5
blrwar1,blrwar1/XC659070.ogg,55.066,5,4.5
bkwsti,bkwsti/XC807132.ogg,6.024,0,3.0
comtai1,comtai1/XC500734.ogg,56.832,25,5.0
ashdro1,ashdro1/XC329165.ogg,183.216,15,4.0
rerswa1,rerswa1/XC390263.ogg,71.393,55,4.0
comgre,comgre/XC572203.ogg,20.532,20,0.0
hoopoe,hoopoe/XC551275.ogg,10.44,5,5.0
thbwar1,thbwar1/XC485017.ogg,164.4,10,5.0
grewar3,grewar3/XC324009.ogg,108.591,0,4.0
comros,comros/XC815973.ogg,139.361,45,4.5
houspa,houspa/XC811634.ogg,105.013,95,5.0
brodro1,brodro1/XC629315.ogg,142.056,35,4.5
forwag1,forwag1/XC838777.ogg,102.0,15,5.0
rewlap1,rewlap1/XC510665.ogg,227.971,165,5.0
bkwsti,bkwsti/XC442333.ogg,50.616,15,3.0
graher1,graher1/XC673318.ogg,111.073,10,4.0
blrwar1,blrwar1/XC420431.ogg,190.041,165,5.0
grewar3,grewar3/XC144217.ogg,158.589,50,1.0
litswi1,litswi1/XC439710.ogg,69.512,25,4.0
ashpri1,ashpri1/XC399445.ogg,28.029,20,4.0
blrwar1,blrwar1/XC625411.ogg,142.707,20,3.0
grewar3,grewar3/XC375800.ogg,178.488,10,4.5
laudov1,laudov1/XC544178.ogg,46.158,15,3.0
comsan,comsan/XC381328.ogg,62.38,0,3.0
litegr,litegr/XC333868.ogg,212.715,80,4.0
greegr,greegr/XC711449.ogg,10.684,0,4.5
bcnher,bcnher/XC839161.ogg,115.853,100,4.5
whiter2,whiter2/XC265268.ogg,634.593,580,3.0
wemhar1,wemhar1/XC365601.ogg,89.208,60,5.0
whbsho3,whbsho3/XC856457.ogg,300.042,300,3.5
litspi1,litspi1/XC708251.ogg,98.22,45,5.0
whbbul2,whbbul2/XC514067.ogg,4.885,0,3.0
zitcis1,zitcis1/XC179877.ogg,19.539,5,2.0
eucdov,eucdov/XC267940.ogg,376.294,290,2.5
rorpar,rorpar/XC27160.ogg,83.409,80,3.5
blrwar1,blrwar1/XC572385.ogg,2245.272,255,5.0
eucdov,eucdov/XC431893.ogg,15.542,0,4.0
hoopoe,hoopoe/XC707584.ogg,103.32,15,4.0
eaywag1,eaywag1/XC828776.ogg,16.079,10,5.0
ashdro1,ashdro1/XC815396.ogg,50.28,20,5.0
houspa,houspa/XC175621.ogg,119.431,85,2.0
thbwar1,thbwar1/XC266176.ogg,316.447,215,5.0
comsan,comsan/XC556781.ogg,9.665,5,2.0
blrwar1,blrwar1/XC809209.ogg,52.129,40,4.0
litswi1,litswi1/XC203039.ogg,5.851,5,4.0
grywag,grywag/XC769875.ogg,7.836,0,5.0
rorpar,rorpar/XC650130.ogg,750.168,90,4.5
hoopoe,hoopoe/XC480280.ogg,228.153,50,5.0
graher1,graher1/XC776906.ogg,19.017,0,3.0
comros,comros/XC568933.ogg,50.887,5,5.0
revbul,revbul/XC333682.ogg,93.57,85,2.5
woosan,woosan/XC718690.ogg,24.581,15,3.5
whbwat1,whbwat1/XC793585.ogg,71.814,50,3.0
grnsan,grnsan/XC381549.ogg,41.832,25,4.0
rewbul,rewbul/XC838782.ogg,142.032,90,5.0
lirplo,lirplo/XC597279.ogg,40.019,30,4.0
yebbab1,yebbab1/XC756556.ogg,55.44,25,5.0
commoo3,commoo3/XC639486.ogg,6.817,5,4.0
commyn,commyn/XC395089.ogg,69.93,20,5.0
rewbul,rewbul/XC265112.ogg,61.153,50,3.5
blnmon1,blnmon1/XC330166.ogg,12.042,10,2.5
lblwar1,lblwar1/XC756620.ogg,78.48,45,5.0
eucdov,eucdov/XC303270.ogg,424.229,125,2.5
lblwar1,lblwar1/XC324173.ogg,69.93,20,4.0
gyhcaf1,gyhcaf1/XC279179.ogg,36.384,30,3.5
grnsan,grnsan/XC743928.ogg,61.728,40,5.0
rocpig,rocpig/XC796913.ogg,65.256,20,5.0
gyhcaf1,gyhcaf1/XC116629.ogg,15.125,5,3.5
grnwar1,grnwar1/XC299236.ogg,19.069,0,2.5
whbwat1,whbwat1/XC659585.ogg,22.152,10,4.0
grewar3,grewar3/XC567553.ogg,306.624,20,0.0
graher1,graher1/XC603396.ogg,21.551,0,3.0
eurcoo,eurcoo/XC580131.ogg,209.52,80,3.0
revbul,revbul/XC756601.ogg,64.944,15,3.5
thbwar1,thbwar1/XC485180.ogg,116.04,115,5.0
greegr,greegr/XC654338.ogg,15.83,10,4.0
commyn,commyn/XC444548.ogg,76.296,15,0.0
houspa,houspa/XC527133.ogg,21.969,15,4.0
rerswa1,rerswa1/XC179801.ogg,9.717,5,2.0
hoopoe,hoopoe/XC635854.ogg,10.893,10,3.5
houspa,houspa/XC790998.ogg,2113.358,1220,3.5
vefnut1,vefnut1/XC152715.ogg,70.609,5,2.5
bcnher,bcnher/XC536417.ogg,16.056,0,3.0
grywag,grywag/XC792789.ogg,42.905,30,4.5
comtai1,comtai1/XC666036.ogg,40.699,20,1.5
comtai1,comtai1/XC643393.ogg,32.836,30,3.5
gyhcaf1,gyhcaf1/XC149870.ogg,30.616,20,5.0
whbtre1,whbtre1/XC348378.ogg,60.912,35,4.0
whbwat1,whbwat1/XC730886.ogg,57.312,25,5.0
bkwsti,bkwsti/XC283856.ogg,326.583,195,4.0
greegr,greegr/XC558126.ogg,1255.056,340,4.5
gargan,gargan/XC553738.ogg,119.223,65,4.0
comtai1,comtai1/XC804121.ogg,60.456,0,3.5
graher1,graher1/XC768404.ogg,487.288,435,3.5
houspa,houspa/XC326670.ogg,870.008,840,2.5
rorpar,rorpar/XC650137.ogg,391.344,90,4.5
whiter2,whiter2/XC245968.ogg,106.056,70,3.5
houspa,houspa/XC511607.ogg,17.208,0,5.0
bcnher,bcnher/XC667383.ogg,115.984,65,4.0
rufbab3,rufbab3/XC777664.ogg,68.184,55,5.0
indtit1,indtit1/XC209049.ogg,63.765,55,3.5
brakit1,brakit1/XC456866.ogg,23.98,20,4.0
grtdro1,grtdro1/XC205342.ogg,20.506,0,4.0
whbwoo2,whbwoo2/XC400610.ogg,120.895,70,5.0
zitcis1,zitcis1/XC302789.ogg,68.728,25,3.0
houspa,houspa/XC641185.ogg,232.542,90,4.0
litgre1,litgre1/XC470983.ogg,26.07,15,2.0
bladro1,bladro1/XC814830.ogg,169.728,40,5.0
graher1,graher1/XC758315.ogg,25.861,25,5.0
brnhao1,brnhao1/XC773335.ogg,79.725,25,3.0
rorpar,rorpar/XC650130.ogg,750.168,235,4.5
commoo3,commoo3/XC435567.ogg,67.526,45,0.0
grywag,grywag/XC390555.ogg,87.936,15,3.5
whbwag1,whbwag1/XC74645.ogg,34.769,20,4.0
comsan,comsan/XC670693.ogg,10.605,0,4.0
orihob2,orihob2/XC555705.ogg,73.032,55,3.5
houspa,houspa/XC454068.ogg,636.264,415,2.0
blnmon1,blnmon1/XC733041.ogg,13.848,10,4.0
wemhar1,wemhar1/XC291096.ogg,100.937,35,4.5
plapri1,plapri1/XC508287.ogg,24.451,5,4.0
commyn,commyn/XC519640.ogg,2630.352,2385,1.0
commyn,commyn/XC577886.ogg,64.705,60,4.0
rerswa1,rerswa1/XC196655.ogg,89.688,0,4.0
rocpig,rocpig/XC559541.ogg,267.336,215,4.5
blrwar1,blrwar1/XC826057.ogg,3866.016,1895,5.0
comkin1,comkin1/XC581598.ogg,47.904,0,5.0
brcful1,brcful1/XC113463.ogg,32.131,25,3.0
comkin1,comkin1/XC506782.ogg,243.144,185,5.0
asikoe2,asikoe2/XC786033.ogg,41.247,15,4.0
eaywag1,eaywag1/XC795837.ogg,25.512,25,5.0
bkwsti,bkwsti/XC821505.ogg,187.184,80,4.0
grewar3,grewar3/XC652513.ogg,60.238,40,4.0
blrwar1,blrwar1/XC560248.ogg,164.989,95,5.0
commyn,commyn/XC598051.ogg,73.482,35,3.5
bkwsti,bkwsti/XC440159.ogg,75.312,10,4.5
asiope1,asiope1/XC397761.ogg,3.056,0,2.0
bkwsti,bkwsti/XC370744.ogg,131.16,130,5.0
grewar3,grewar3/XC116618.ogg,6.06,0,4.0
commyn,commyn/XC519659.ogg,2169.678,400,1.0
brodro1,brodro1/XC647803.ogg,94.056,85,3.5
bcnher,bcnher/XC808965.ogg,152.652,110,5.0
hoopoe,hoopoe/XC279736.ogg,70.034,35,4.0
litgre1,litgre1/XC555750.ogg,15.804,5,5.0
rewbul,rewbul/XC778656.ogg,15.308,10,4.0
putbab1,putbab1/XC291082.ogg,359.184,135,4.0
wynlau1,wynlau1/XC338441.ogg,28.029,20,0.0
bladro1,bladro1/XC572945.ogg,310.857,130,5.0
emedov2,emedov2/XC826189.ogg,123.449,60,4.5
bkwsti,bkwsti/XC649445.ogg,41.325,30,4.5
woosan,woosan/XC814695.ogg,56.448,0,4.5
comros,comros/XC184135.ogg,41.691,25,4.0
putbab1,putbab1/XC638646.ogg,38.296,0,2.5
eucdov,eucdov/XC743743.ogg,91.8,50,4.0
comros,comros/XC492511.ogg,103.21,95,5.0
comgre,comgre/XC823113.ogg,52.741,50,3.0
houspa,houspa/XC807213.ogg,852.035,285,4.0
gyhcaf1,gyhcaf1/XC163485.ogg,48.576,45,4.0
rorpar,rorpar/XC859070.ogg,36.571,20,4.0
comros,comros/XC252176.ogg,76.931,5,5.0
comsan,comsan/XC501508.ogg,51.408,35,0.0
blrwar1,blrwar1/XC826060.ogg,1963.968,1795,4.0
grnwar1,grnwar1/XC472265.ogg,49.031,45,5.0
graher1,graher1/XC261369.ogg,298.658,220,4.5
blakit1,blakit1/XC442335.ogg,5.4,0,4.0
putbab1,putbab1/XC291081.ogg,359.915,300,4.0
lewduc1,lewduc1/XC40037.ogg,41.718,25,5.0
whbwat1,whbwat1/XC549717.ogg,31.425,25,5.0
blakit1,blakit1/XC311871.ogg,378.854,35,4.5
grewar3,grewar3/XC810536.ogg,387.0,110,4.5
houspa,houspa/XC627922.ogg,175.934,135,2.5
commoo3,commoo3/XC303948.ogg,62.903,45,4.5
comros,comros/XC270317.ogg,61.727,35,4.0
blrwar1,blrwar1/XC267363.ogg,12.048,10,3.5
houspa,houspa/XC679108.ogg,16.848,5,3.0
thbwar1,thbwar1/XC478622.ogg,904.046,515,4.5
commoo3,commoo3/XC557292.ogg,10.224,5,1.0
blakit1,blakit1/XC144422.ogg,27.585,0,2.0
blakit1,blakit1/XC464266.ogg,183.98,85,4.0
commyn,commyn/XC521179.ogg,1757.544,1310,2.0
commoo3,commoo3/XC690298.ogg,29.257,25,3.5
grenig1,grenig1/XC520244.ogg,42.605,20,5.0
woosan,woosan/XC652326.ogg,323.016,215,3.5
blrwar1,blrwar1/XC826043.ogg,2153.448,1450,5.0
comkin1,comkin1/XC397358.ogg,18.936,10,4.0
eaywag1,eaywag1/XC535936.ogg,25.025,0,0.0
piekin1,piekin1/XC615612.ogg,46.602,30,3.5
commyn,commyn/XC520058.ogg,1370.906,925,1.0
bcnher,bcnher/XC789514.ogg,32.89,5,5.0
cregos1,cregos1/XC840802.ogg,1019.507,925,5.0
comsan,comsan/XC631788.ogg,16.176,0,3.0
bncwoo3,bncwoo3/XC620471.ogg,19.383,5,4.5
graher1,graher1/XC794325.ogg,8.04,0,5.0
inbrob1,inbrob1/XC133310.ogg,121.757,85,4.5
blrwar1,blrwar1/XC563337.ogg,2804.208,1490,3.5
eucdov,eucdov/XC668306.ogg,295.032,105,3.5
malpar1,malpar1/XC414770.ogg,49.528,45,5.0
houspa,houspa/XC326667.ogg,870.609,680,3.5
wemhar1,wemhar1/XC410924.ogg,177.288,105,2.5
piebus1,piebus1/XC240349.ogg,57.678,20,4.0
blrwar1,blrwar1/XC657908.ogg,86.204,5,2.5
whbwat1,whbwat1/XC362965.ogg,46.367,25,3.0
eucdov,eucdov/XC128704.ogg,81.48,0,4.0
ashdro1,ashdro1/XC815396.ogg,50.28,45,5.0
whiter2,whiter2/XC736581.ogg,45.844,0,3.0
spodov,spodov/XC484952.ogg,80.875,70,4.5
blakit1,blakit1/XC740481.ogg,568.007,230,4.5
indrob1,indrob1/XC404496.ogg,102.713,5,0.0
grewar3,grewar3/XC191630.ogg,33.411,25,2.5
asikoe2,asikoe2/XC568948.ogg,22.805,5,5.0
marsan,marsan/XC722948.ogg,9.432,0,3.5
graher1,graher1/XC461052.ogg,55.04,40,3.0
bcnher,bcnher/XC837579.ogg,18.207,15,5.0
lirplo,lirplo/XC562310.ogg,61.623,0,4.5
plapri1,plapri1/XC592636.ogg,26.593,10,3.5
hoopoe,hoopoe/XC240247.ogg,268.248,5,3.5
nutman,nutman/XC377639.ogg,34.09,30,4.0
whbwag1,whbwag1/XC452738.ogg,45.756,40,3.5
grefla1,grefla1/XC126431.ogg,18.808,10,4.0
comgre,comgre/XC425049.ogg,7.131,5,4.5
wemhar1,wemhar1/XC543990.ogg,30.0,5,5.0
gloibi,gloibi/XC292205.ogg,194.377,85,4.5
hoopoe,hoopoe/XC724610.ogg,39.68,10,5.0
cregos1,cregos1/XC840802.ogg,1019.507,360,5.0
blrwar1,blrwar1/XC563337.ogg,2804.208,280,3.5
commyn,commyn/XC519762.ogg,439.719,415,1.0
commyn,commyn/XC344437.ogg,34.978,15,4.0
commyn,commyn/XC609517.ogg,112.039,60,4.0
grtdro1,grtdro1/XC528904.ogg,32.13,25,5.0
grtdro1,grtdro1/XC528904.ogg,32.13,0,5.0
bkwsti,bkwsti/XC338803.ogg,299.285,220,0.0
bkskit1,bkskit1/XC352578.ogg,58.958,40,4.0
houspa,houspa/XC387938.ogg,385.202,230,3.5
gybpri1,gybpri1/XC786297.ogg,41.304,10,4.0
comros,comros/XC729854.ogg,35.735,25,3.5
hoopoe,hoopoe/XC368031.ogg,36.754,10,4.0
crseag1,crseag1/XC781808.ogg,18.312,10,3.5
revbul,revbul/XC404225.ogg,201.535,65,5.0
bcnher,bcnher/XC574400.ogg,46.811,35,4.5
wemhar1,wemhar1/XC512132.ogg,51.36,5,5.0
greegr,greegr/XC473082.ogg,27.167,15,0.0
gyhcaf1,gyhcaf1/XC293601.ogg,381.675,20,2.5
blrwar1,blrwar1/XC826057.ogg,3866.016,915,5.0
houspa,houspa/XC436303.ogg,66.482,30,4.0
hoopoe,hoopoe/XC716753.ogg,333.048,30,3.5
blhori1,blhori1/XC820723.ogg,53.112,45,1.5
blrwar1,blrwar1/XC563337.ogg,2804.208,1965,3.5
litegr,litegr/XC333937.ogg,140.278,50,4.0
gyhcaf1,gyhcaf1/XC293601.ogg,381.675,245,2.5
brwjac1,brwjac1/XC466294.ogg,16.176,15,4.0
gyhcaf1,gyhcaf1/XC116634.ogg,33.149,0,3.5
shikra1,shikra1/XC209605.ogg,48.456,5,3.0
woosan,woosan/XC469552.ogg,120.192,0,2.5
zitcis1,zitcis1/XC758838.ogg,21.995,10,4.0
comior1,comior1/XC580710.ogg,131.16,15,1.0
houspa,houspa/XC462545.ogg,155.533,125,4.0
blrwar1,blrwar1/XC568624.ogg,915.775,175,5.0
graher1,graher1/XC392776.ogg,8.385,5,5.0
eucdov,eucdov/XC267940.ogg,376.294,265,2.5
piekin1,piekin1/XC616333.ogg,26.07,0,3.0
gybpri1,gybpri1/XC276855.ogg,40.072,20,5.0
bkskit1,bkskit1/XC170108.ogg,41.448,30,5.0
grywag,grywag/XC445267.ogg,19.435,0,3.0
lblwar1,lblwar1/XC411576.ogg,32.235,0,3.0
eucdov,eucdov/XC668870.ogg,1144.555,465,1.0
graher1,graher1/XC545996.ogg,97.75,95,3.0
blakit1,blakit1/XC330330.ogg,146.521,135,4.0
brwowl1,brwowl1/XC531811.ogg,79.36,20,3.0
grewar3,grewar3/XC692713.ogg,51.487,25,4.0
yebbul3,yebbul3/XC490887.ogg,30.302,15,3.5
blrwar1,blrwar1/XC826060.ogg,1963.968,1350,4.0
barswa,barswa/XC324838.ogg,33.123,15,4.5
ruftre2,ruftre2/XC572371.ogg,98.586,30,5.0
cregos1,cregos1/XC840802.ogg,1019.507,350,5.0
comgre,comgre/XC801582.ogg,32.808,5,5.0
houspa,houspa/XC358134.ogg,30.067,10,3.0
grnsan,grnsan/XC675423.ogg,49.554,15,5.0
comkin1,comkin1/XC434131.ogg,43.546,40,3.5
marsan,marsan/XC833479.ogg,85.948,0,5.0
hoopoe,hoopoe/XC798803.ogg,407.057,35,4.5
bkwsti,bkwsti/XC175409.ogg,83.304,40,3.0
eaywag1,eaywag1/XC334132.ogg,184.633,75,4.0
litegr,litegr/XC748836.ogg,9.168,0,5.0
houcro1,houcro1/XC208684.ogg,40.673,5,5.0
asbfly,asbfly/XC313835.ogg,83.722,15,4.0
grnwar1,grnwar1/XC482856.ogg,40.516,10,5.0
asikoe2,asikoe2/XC575567.ogg,37.92,10,4.0
rufbab3,rufbab3/XC792234.ogg,27.48,20,5.0
brwowl1,brwowl1/XC151382.ogg,131.918,110,4.0
eurcoo,eurcoo/XC783057.ogg,143.984,75,5.0
woosan,woosan/XC580129.ogg,64.128,20,4.5
wemhar1,wemhar1/XC771167.ogg,13.272,10,5.0
purher1,purher1/XC729179.ogg,6.974,5,3.0
bkwsti,bkwsti/XC310427.ogg,629.002,205,4.0
nutman,nutman/XC789683.ogg,51.357,45,3.0
bcnher,bcnher/XC544205.ogg,121.991,50,3.0
graher1,graher1/XC768106.ogg,60.212,30,4.0
blrwar1,blrwar1/XC826057.ogg,3866.016,2255,5.0
comros,comros/XC134545.ogg,110.289,10,5.0
brwowl1,brwowl1/XC416452.ogg,30.066,10,3.0
graher1,graher1/XC798784.ogg,74.344,55,4.0
lirplo,lirplo/XC523191.ogg,33.463,10,2.5
eucdov,eucdov/XC303261.ogg,525.819,515,2.5
goflea1,goflea1/XC605970.ogg,58.958,25,4.0
spodov,spodov/XC291105.ogg,25.966,25,4.0
blrwar1,blrwar1/XC249229.ogg,630.282,30,3.5
ashwoo2,ashwoo2/XC741945.ogg,66.744,45,4.5
commoo3,commoo3/XC811328.ogg,52.767,35,3.5
whrmun,whrmun/XC773397.ogg,87.168,70,3.0
comros,comros/XC319403.ogg,28.896,15,2.5
cohcuc1,cohcuc1/XC214006.ogg,121.032,15,5.0
bkwsti,bkwsti/XC588211.ogg,46.152,25,4.0
grewar3,grewar3/XC809436.ogg,390.264,105,4.0
grtdro1,grtdro1/XC441223.ogg,8.832,0,4.0
labcro1,labcro1/XC843977.ogg,58.8,5,4.5
houspa,houspa/XC326991.ogg,871.811,595,2.5
litspi1,litspi1/XC619541.ogg,58.697,15,3.5
whiter2,whiter2/XC580160.ogg,78.002,5,3.5
grecou1,grecou1/XC73176.ogg,96.104,65,3.0
blrwar1,blrwar1/XC184111.ogg,179.069,10,3.5
hoopoe,hoopoe/XC271739.ogg,110.576,25,4.0
blrwar1,blrwar1/XC807847.ogg,34.0,30,2.5
graher1,graher1/XC572607.ogg,150.909,55,3.5
houspa,houspa/XC454068.ogg,636.264,5,2.0
blrwar1,blrwar1/XC825876.ogg,1706.788,780,3.5
asbfly,asbfly/XC313835.ogg,83.722,5,4.0
brnhao1,brnhao1/XC496387.ogg,47.96,45,4.0
graher1,graher1/XC349532.ogg,347.037,185,4.5
btbeat1,btbeat1/XC581420.ogg,100.911,95,4.5
comior1,comior1/XC551975.ogg,37.128,25,4.0
eucdov,eucdov/XC743811.ogg,92.328,90,4.5
grnsan,grnsan/XC789557.ogg,11.911,5,3.0
commyn,commyn/XC203346.ogg,216.085,90,4.0
hoopoe,hoopoe/XC134047.ogg,32.157,15,4.5
blrwar1,blrwar1/XC479136.ogg,131.579,75,0.0
comtai1,comtai1/XC823424.ogg,73.273,50,3.5
comros,comros/XC630626.ogg,152.842,15,5.0
copbar1,copbar1/XC574974.ogg,44.095,35,4.5
commyn,commyn/XC521754.ogg,485.376,385,0.5
eaywag1,eaywag1/XC587265.ogg,75.816,55,5.0
wemhar1,wemhar1/XC620292.ogg,67.553,5,3.5
commyn,commyn/XC521754.ogg,485.376,105,0.5
barswa,barswa/XC667843.ogg,14.68,0,4.0
eurcoo,eurcoo/XC363179.ogg,43.416,15,4.0
brwowl1,brwowl1/XC203823.ogg,30.328,10,5.0
shikra1,shikra1/XC545721.ogg,147.624,45,4.0
brcful1,brcful1/XC294876.ogg,56.712,20,4.0
cregos1,cregos1/XC649142.ogg,117.048,5,3.5
commoo3,commoo3/XC570730.ogg,68.76,50,5.0
comkin1,comkin1/XC544241.ogg,15.83,0,3.5
kenplo1,kenplo1/XC718525.ogg,141.768,45,4.0
grecou1,grecou1/XC431491.ogg,71.732,20,3.0
comsan,comsan/XC621618.ogg,106.423,40,2.5
grtdro1,grtdro1/XC464139.ogg,9.456,0,4.0
blakit1,blakit1/XC740481.ogg,568.007,95,4.5
houspa,houspa/XC260100.ogg,332.225,55,3.0
commoo3,commoo3/XC783965.ogg,20.028,0,5.0
bkwsti,bkwsti/XC365506.ogg,31.634,10,4.0
grywag,grywag/XC373378.ogg,33.72,15,4.0
lirplo,lirplo/XC145768.ogg,128.444,20,4.0
barswa,barswa/XC361807.ogg,82.26,65,5.0
commyn,commyn/XC519762.ogg,439.719,45,1.0
litegr,litegr/XC411335.ogg,17.832,10,4.5
blrwar1,blrwar1/XC572385.ogg,2245.272,1830,5.0
comior1,comior1/XC125847.ogg,19.008,10,5.0
nutman,nutman/XC588179.ogg,60.552,55,5.0
commyn,commyn/XC607249.ogg,342.6,75,5.0
blrwar1,blrwar1/XC655703.ogg,182.309,75,5.0
nutman,nutman/XC631467.ogg,87.408,55,1.0
bkwsti,bkwsti/XC731348.ogg,11.885,10,3.5
houspa,houspa/XC819525.ogg,136.132,60,4.5
cregos1,cregos1/XC575553.ogg,53.976,45,5.0
commyn,commyn/XC203349.ogg,95.687,15,4.0
blrwar1,blrwar1/XC826057.ogg,3866.016,145,5.0
grewar3,grewar3/XC140258.ogg,80.98,20,1.0
vefnut1,vefnut1/XC293714.ogg,32.313,20,4.0
eucdov,eucdov/XC379503.ogg,58.174,50,4.5
greegr,greegr/XC778973.ogg,37.564,35,3.0
grtdro1,grtdro1/XC372567.ogg,103.008,25,3.5
commoo3,commoo3/XC564073.ogg,6.687,0,4.0
bkwsti,bkwsti/XC175410.ogg,110.106,20,1.5
bcnher,bcnher/XC679800.ogg,91.768,25,5.0
revbul,revbul/XC756560.ogg,68.64,20,4.0
blrwar1,blrwar1/XC770034.ogg,1668.792,445,5.0
rorpar,rorpar/XC845025.ogg,112.666,85,5.0
hoopoe,hoopoe/XC560376.ogg,423.384,300,5.0
lobsun2,lobsun2/XC157975.ogg,40.512,15,2.0
zitcis1,zitcis1/XC414715.ogg,79.961,75,5.0
purher1,purher1/XC827209.ogg,41.116,0,5.0
litspi1,litspi1/XC321615.ogg,10.867,0,4.0
whtkin2,whtkin2/XC189123.ogg,15.073,15,4.0
grywag,grywag/XC170966.ogg,64.391,0,3.0
lirplo,lirplo/XC430888.ogg,19.174,15,2.0
comtai1,comtai1/XC834664.ogg,129.216,10,5.0
tibfly3,tibfly3/XC512701.ogg,49.296,0,5.0
litegr,litegr/XC333869.ogg,39.628,30,4.0
zitcis1,zitcis1/XC499803.ogg,7.862,0,4.0
wemhar1,wemhar1/XC620269.ogg,91.063,35,2.5
brwowl1,brwowl1/XC824380.ogg,106.728,35,3.0
grewar3,grewar3/XC573374.ogg,1019.011,205,4.5
putbab1,putbab1/XC173266.ogg,54.596,25,3.5
hoopoe,hoopoe/XC289478.ogg,85.248,40,4.5
comkin1,comkin1/XC595517.ogg,188.238,40,2.5
ashpri1,ashpri1/XC277294.ogg,21.368,15,3.0
sohmyn1,sohmyn1/XC269243.ogg,49.398,35,2.0
eurcoo,eurcoo/XC641446.ogg,45.296,10,5.0
comkin1,comkin1/XC198905.ogg,25.728,15,1.5
pabflo1,pabflo1/XC778606.ogg,45.403,10,5.0
comgre,comgre/XC587033.ogg,15.48,0,4.5
mawthr1,mawthr1/XC324014.ogg,30.981,10,3.0
houspa,houspa/XC790998.ogg,2113.358,2025,3.5
grewar3,grewar3/XC573422.ogg,54.1,5,5.0
comtai1,comtai1/XC754691.ogg,33.96,10,2.0
grnsan,grnsan/XC638426.ogg,22.992,10,3.0
commoo3,commoo3/XC553760.ogg,20.898,15,1.0
piebus1,piebus1/XC776374.ogg,483.504,440,3.5
grehor1,grehor1/XC528867.ogg,50.102,40,4.5
comsan,comsan/XC838816.ogg,9.838,0,5.0
graher1,graher1/XC708483.ogg,72.306,10,5.0
eurcoo,eurcoo/XC633390.ogg,240.648,60,1.5
rorpar,rorpar/XC759750.ogg,194.304,95,5.0
blrwar1,blrwar1/XC563358.ogg,995.616,650,5.0
cohcuc1,cohcuc1/XC214007.ogg,78.336,75,5.0
hoopoe,hoopoe/XC367872.ogg,148.114,115,4.0
labcro1,labcro1/XC788710.ogg,13.182,0,5.0
hoopoe,hoopoe/XC134047.ogg,32.157,10,4.5
rossta2,rossta2/XC733462.ogg,111.986,40,4.0
bkwsti,bkwsti/XC201609.ogg,18.756,0,3.0
brnshr,brnshr/XC546613.ogg,148.375,135,5.0
rerswa1,rerswa1/XC390255.ogg,235.207,210,4.0
brodro1,brodro1/XC424238.ogg,111.778,80,4.0
eurcoo,eurcoo/XC289875.ogg,17.894,10,3.0
wemhar1,wemhar1/XC552446.ogg,167.836,145,5.0
bkwsti,bkwsti/XC401709.ogg,20.532,0,4.0
lirplo,lirplo/XC562310.ogg,61.623,25,4.5
thbwar1,thbwar1/XC755642.ogg,218.664,25,5.0
spodov,spodov/XC731973.ogg,42.864,20,4.5
blhori1,blhori1/XC255433.ogg,35.688,25,3.5
brodro1,brodro1/XC629315.ogg,142.056,80,4.5
litgre1,litgre1/XC503221.ogg,25.752,25,4.0
crbsun2,crbsun2/XC619723.ogg,27.246,20,5.0
eurcoo,eurcoo/XC436465.ogg,7.314,5,5.0
grnwar1,grnwar1/XC141516.ogg,31.086,30,4.0
orihob2,orihob2/XC554876.ogg,10.224,0,4.5
